2339448,0.55,0
2342741,0.55,0
2346034,0.55,0
2349336,0.55,0
2352641,0.55,0
2355954,0.55,0
2359271,0.55,0
2362597,0.55,0
2365927,0.55,0
2369267,0.55,0
2372608,0.55,0
2375954,0.55,0
2379375,0.55,0
2382804,0.55,0
2386168,0.55,0
2389539,0.54,0
2392985,0.54,0
2396510,0.54,0
2400036,0.54,0
2403570,0.54,3
2407107,0.54,8
2410652,0.54,12
2414202,0.54,17
2417756,0.54,21
2421319,0.54,28
2424885,0.54,31
2429451,0.54,37
2432971,0.54,42
2436503,0.54,48
2440042,0.53,52
2443590,0.53,58
2447146,0.53,63
2450759,0.53,69
2454378,0.53,74
2458002,0.53,80
2461631,0.53,86
2465230,0.53,92
2468839,0.53,97
2472457,0.53,102
2476080,0.53,108
2479715,0.53,114
2483357,0.53,121
2487007,0.53,126
2490666,0.52,132
2494335,0.52,138
2497998,0.52,144
2501672,0.52,151
2505356,0.52,157
2509057,0.52,164
2512765,0.52,171
2516483,0.52,177
2520216,0.52,183
2523959,0.52,190
2527714,0.52,196
2531478,0.52,203
2536356,0.52,212
2540146,0.52,219
2543950,0.51,225
2547764,0.51,232
2551590,0.51,238
2555426,0.51,246
2559271,0.51,253
2563131,0.51,260
2567000,0.51,266
2570880,0.51,274
2574773,0.51,281
2578677,0.51,289
2582591,0.51,296
2586518,0.51,303
2590454,0.51,311
2594403,0.50,319
2598363,0.50,326
2602337,0.50,333
2606319,0.50,341
2610312,0.50,349
2614315,0.50,356
2618331,0.50,364
2622358,0.50,372
2626394,0.50,380
2630445,0.50,388
2634508,0.50,396
2638580,0.50,405
2642663,0.50,413
2646758,0.49,421
2652076,0.49,433
2656201,0.49,441
2660334,0.49,450
2664483,0.49,459
2668641,0.49,468
2672812,0.49,477
2676994,0.49,486
2681186,0.49,495
2685387,0.49,504
2689603,0.49,513
2693828,0.49,524
2698067,0.48,533
2702319,0.48,542
2706583,0.48,552
2710855,0.48,563
2715137,0.48,572
2719433,0.48,582
2723740,0.48,592
2728057,0.48,602
2732388,0.48,613
2736728,0.48,623
2741079,0.48,634
2745440,0.48,644
2749816,0.47,655
2754201,0.47,666
2758597,0.47,676
2763003,0.47,688
2767423,0.47,699
2773171,0.47,714
2777622,0.47,725
2782081,0.47,737
2786553,0.47,748
2791036,0.47,760
2795529,0.47,772
2800035,0.46,784
2804552,0.46,796
2809081,0.46,808
2813622,0.46,822
2818172,0.46,834
2822735,0.46,846
2827308,0.46,859
2831890,0.46,872
2836486,0.46,886
2841092,0.46,898
2845708,0.46,911
2850339,0.45,926
2854980,0.45,939
2859633,0.45,952
2864296,0.45,966
2868970,0.45,980
2873656,0.45,993
2878352,0.45,1008
2883060,0.45,1023
2887780,0.45,1037
2892514,0.45,1052
2897256,0.45,1066
2903438,0.44,1086
2908208,0.44,1102
2912990,0.44,1117
2917786,0.44,1133
2922593,0.44,1148
2927411,0.44,1163
2932242,0.44,1179
2937084,0.44,1195
2941936,0.44,1212
2946799,0.44,1228
2951673,0.44,1245
2956561,0.43,1262
2961460,0.43,1278
2966366,0.43,1295
2971288,0.43,1313
2976221,0.43,1330
2981163,0.43,1347
2986115,0.43,1364
2991079,0.43,1382
2996057,0.43,1400
3001043,0.43,1417
3006041,0.43,1436
3011053,0.42,1454
3016073,0.42,1472
3021106,0.42,1491
3026149,0.42,1509
3031204,0.42,1528
3037796,0.42,1553
3042876,0.42,1571
3047969,0.42,1592
3053071,0.42,1611
3058184,0.42,1630
3063312,0.41,1650
3068450,0.41,1670
3073597,0.41,1691
3078756,0.41,1710
3083925,0.41,1731
3089105,0.41,1751
3094297,0.41,1773
3099501,0.41,1794
3104715,0.41,1816
3109942,0.41,1836
3115182,0.40,1858
3120431,0.40,1880
3125690,0.40,1903
3130960,0.40,1926
3136244,0.40,1947
3141538,0.40,1971
3148214,0.40,2000
3151157,0.40,2014
3154102,0.40,2027
3157055,0.40,2039
3160009,0.40,2052
3168925,0.39,2093
3172767,0.39,2110
3175715,0.39,2124
3178672,0.39,2137
3181635,0.39,2151
3184601,0.39,2165
3187574,0.39,2179
3190554,0.39,2192
3193537,0.39,2206
3196526,0.39,2219
3199523,0.39,2233
3202525,0.39,2247
3205532,0.39,2261
3208547,0.39,2275
3211565,0.39,2289
3214589,0.39,2304
3217620,0.39,2317
3220661,0.38,2332
3223704,0.38,2347
3226752,0.38,2361
3229808,0.38,2374
3232869,0.38,2389
3235934,0.38,2404
3239007,0.38,2418
3242154,0.38,2433
3245236,0.38,2448
3248325,0.38,2462
3251492,0.38,2479
3255518,0.38,2498
3258629,0.38,2513
3261747,0.38,2528
3264871,0.38,2543
3267998,0.38,2559
3271134,0.37,2574
3274274,0.37,2589
3277419,0.37,2605
3280570,0.37,2621
3283728,0.37,2636
3286891,0.37,2653
3290129,0.37,2669
3293303,0.37,2686
3296481,0.37,2702
3299665,0.37,2719
3302857,0.37,2735
3306056,0.37,2752
3309259,0.37,2769
3312467,0.37,2785
3315681,0.37,2802
3318903,0.37,2820
3322131,0.36,2836
3325364,0.36,2854
3328600,0.36,2871
3331843,0.36,2888
3335092,0.36,2906
3338346,0.36,2924
3342561,0.36,2947
3345830,0.36,2965
3349106,0.36,2982
3352388,0.36,3001
3355677,0.36,3019
3359039,0.36,3039
3362339,0.36,3057
3365642,0.36,3076
3368951,0.36,3094
3372340,0.35,3114
3375662,0.35,3133
3379059,0.35,3153
3382462,0.35,3174
3385870,0.35,3194
3389284,0.35,3213
3392703,0.35,3234
3396131,0.35,3255
3399561,0.35,3275
3402999,0.35,3295
3406442,0.35,3316
3409892,0.35,3337
3413416,0.35,3358
3416877,0.35,3380
3420346,0.35,3401
3423890,0.34,3424
3427436,0.34,3445
3430991,0.34,3468
3435606,0.34,3497
3439170,0.34,3519
3442739,0.34,3542
3446317,0.34,3564
3449901,0.34,3587
3453431,0.34,3611
3457027,0.34,3634
3460631,0.34,3656
3464186,0.34,3681
3467796,0.34,3704
3471415,0.34,3728
3475038,0.33,3753
3478629,0.33,3777
3482229,0.33,3802
3485804,0.33,3826
3489419,0.33,3850
3493047,0.33,3876
3496681,0.33,3901
3500342,0.33,3925
3503994,0.33,3952
3507653,0.33,3978
3511306,0.33,4002
3514970,0.33,4028
3518651,0.33,4054
3522341,0.33,4081
3526041,0.32,4107
3529752,0.32,4134
3534558,0.32,4170
3538298,0.32,4197
3542048,0.32,4225
3545810,0.32,4252
3549584,0.32,4280
3553368,0.32,4309
3557165,0.32,4336
3560973,0.32,4364
3564790,0.32,4392
3568619,0.32,4421
3572461,0.32,4450
3576315,0.31,4479
3580178,0.31,4508
3584055,0.31,4537
3587943,0.31,4567
3591840,0.31,4595
3595750,0.31,4625
3599668,0.31,4655
3603599,0.31,4685
3607544,0.31,4716
3611500,0.31,4746
3615465,0.31,4777
3619441,0.31,4808
3623431,0.31,4840
3627435,0.30,4872
3631445,0.30,4904
3635469,0.30,4937
3640690,0.30,4978
3644742,0.30,5012
3648805,0.30,5045
3652881,0.30,5080
3656967,0.30,5114
3661064,0.30,5148
3665172,0.30,5182
3669292,0.30,5218
3673423,0.30,5253
3677570,0.29,5289
3681724,0.29,5325
3685888,0.29,5361
3690067,0.29,5397
3694255,0.29,5433
3698456,0.29,5470
3702667,0.29,5507
3706889,0.29,5544
3711123,0.29,5583
3715368,0.29,5619
3719626,0.29,5658
3723892,0.29,5696
3728169,0.28,5734
3732461,0.28,5773
3736765,0.28,5813
3741077,0.28,5852
3745402,0.28,5892
3749739,0.28,5932
3755377,0.28,5984
3759742,0.28,6026
3764115,0.28,6068
3768502,0.28,6110
3772901,0.28,6152
3777309,0.28,6194
3781730,0.27,6237
3786160,0.27,6280
3790603,0.27,6323
3795056,0.27,6367
3799523,0.27,6410
3804000,0.27,6455
3808488,0.27,6499
3812988,0.27,6544
3817499,0.27,6589
3822024,0.27,6635
3826560,0.27,6680
3831105,0.27,6726
3835663,0.26,6772
3840231,0.26,6820
3844810,0.26,6868
3849399,0.26,6917
3854003,0.26,6966
3858617,0.26,7015
3863241,0.26,7065
3867876,0.26,7115
3872526,0.26,7166
3878356,0.26,7232
3882916,0.26,7281
3887485,0.25,7334
3892061,0.25,7385
3896643,0.25,7436
3901233,0.25,7488
3905830,0.25,7539
3910436,0.25,7592
3915051,0.25,7644
3919669,0.25,7698
3924298,0.25,7749
3928933,0.25,7803
3933577,0.25,7859
3938231,0.24,7913
3942890,0.24,7969
3947558,0.24,8024
3952236,0.24,8081
3956919,0.24,8139
3961613,0.24,8195
3966313,0.24,8252
3971021,0.24,8311
3975736,0.24,8369
3980460,0.24,8427
3985190,0.24,8486
3989931,0.23,8544
3994678,0.23,8603
3999433,0.23,8663
4005573,0.23,8737
4010347,0.23,8797
4015129,0.23,8858
4019922,0.23,8919
4024723,0.23,8981
4029530,0.23,9042
4034343,0.23,9105
4039165,0.23,9169
4043998,0.22,9232
4048835,0.22,9297
4053683,0.22,9362
4058536,0.22,9427
4063398,0.22,9493
4068268,0.22,9559
4073145,0.22,9625
4078030,0.22,9692
4082921,0.22,9759
4087823,0.22,9826
4092731,0.22,9894
4097648,0.21,9963
4102572,0.21,10033
4107504,0.21,10103
4112444,0.21,10172
4117392,0.21,10244
4122345,0.21,10315
4127307,0.21,10387
4133703,0.21,10481
4138688,0.21,10553
4143678,0.21,10625
4150189,0.20,10720
4153132,0.20,10764
4156080,0.20,10807
4159035,0.20,10852
4161996,0.20,10897
4170912,0.20,11032
4173858,0.20,11077
4176806,0.20,11123
4179761,0.20,11171
4182720,0.20,11216
4185685,0.20,11263
4188657,0.20,11308
4191633,0.20,11355
4194617,0.20,11404
4197607,0.20,11451
4200606,0.19,11498
4203606,0.19,11546
4206613,0.19,11595
4209626,0.19,11643
4212642,0.19,11693
4215664,0.19,11741
4218693,0.19,11790
4221730,0.19,11836
4225685,0.19,11901
4228736,0.19,11951
4231793,0.19,12005
4234854,0.19,12055
4237922,0.19,12104
4240994,0.19,12155
4244073,0.19,12205
4247160,0.19,12258
4250254,0.19,12310
4253353,0.18,12361
4256456,0.18,12412
4259563,0.18,12466
4262675,0.18,12518
4265795,0.18,12571
4268922,0.18,12624
4272052,0.18,12676
4275187,0.18,12729
4278330,0.18,12783
4281480,0.18,12836
4284631,0.18,12889
4287790,0.18,12943
4290957,0.18,12998
4294128,0.18,13053
4297304,0.18,13108
4300487,0.18,13164
4303677,0.17,13220
4307814,0.17,13295
4311013,0.17,13353
4314218,0.17,13411
4317427,0.17,13471
4320648,0.17,13529
4323871,0.17,13590
4327099,0.17,13650
4330334,0.17,13711
4333577,0.17,13771
4336822,0.17,13832
4340075,0.17,13891
4343332,0.17,13955
4346593,0.17,14015
4349862,0.17,14079
4353140,0.17,14141
4356425,0.16,14203
4359715,0.16,14267
4363006,0.16,14331
4366303,0.16,14394
4369607,0.16,14458
4372919,0.16,14522
4376234,0.16,14588
4379555,0.16,14651
4382883,0.16,14717
4386216,0.16,14785
4390593,0.16,14875
4394012,0.16,14944
4397437,0.16,15014
4400867,0.16,15085
4404307,0.16,15159
4407751,0.15,15230
4411273,0.15,15305
4414728,0.15,15379
4418186,0.15,15457
4421654,0.15,15529
4425195,0.15,15606
4428739,0.15,15684
4432291,0.15,15761
4435850,0.15,15839
4439415,0.15,15915
4442919,0.15,15991
4446432,0.15,16066
4449952,0.15,16144
4453481,0.15,16222
4457019,0.15,16300
4460566,0.14,16377
4464121,0.14,16457
4467736,0.14,16535
4471350,0.14,16616
4474973,0.14,16695
4478602,0.14,16775
4483266,0.14,16877
4486845,0.14,16956
4490437,0.14,17033
4494068,0.14,17113
4497701,0.14,17193
4501324,0.14,17274
4504978,0.14,17355
4508638,0.14,17439
4512296,0.13,17523
4515967,0.13,17606
4519647,0.13,17690
4523339,0.13,17776
4527043,0.13,17863
4530758,0.13,17953
4534483,0.13,18043
4538219,0.13,18134
4541967,0.13,18228
4545724,0.13,18323
4549496,0.13,18418
4553278,0.13,18514
4557070,0.13,18612
4560878,0.13,18707
4564696,0.12,18804
4568522,0.12,18901
4572359,0.12,18999
4577332,0.12,19130
4581202,0.12,19229
4585080,0.12,19331
4588971,0.12,19433
4592872,0.12,19535
4596784,0.12,19640
4600709,0.12,19745
4604644,0.12,19847
4608589,0.12,19951
4612549,0.12,20053
4616520,0.11,20156
4620499,0.11,20261
4624492,0.11,20365
4628494,0.11,20473
4632507,0.11,20582
4636531,0.11,20694
4640569,0.11,20810
4644617,0.11,20926
4648677,0.11,21046
4652748,0.11,21166
4656829,0.11,21288
4660922,0.11,21412
4665026,0.11,21539
4669144,0.10,21669
4673273,0.10,21796
4677414,0.10,21927
4682786,0.10,22095
4686949,0.10,22228
4691121,0.10,22360
4695310,0.10,22495
4699510,0.10,22629
4703718,0.10,22763
4707938,0.10,22895
4712170,0.10,23029
4716411,0.10,23163
4720668,0.09,23299
4724932,0.09,23436
4729206,0.09,23578
4733493,0.09,23715
4737794,0.09,23856
4742103,0.09,23994
4746426,0.09,24132
4750763,0.09,24269
4755107,0.09,24410
4759462,0.09,24548
4763830,0.09,24689
4768209,0.09,24828
4772600,0.08,24967
4777000,0.08,25104
4781413,0.08,25243
4785835,0.08,25382
4790270,0.08,25523
4796040,0.08,25708
4800506,0.08,25853
4804984,0.08,25998
4809472,0.08,26142
4813973,0.08,26285
4818482,0.08,26431
4823002,0.07,26576
4827535,0.07,26724
4832077,0.07,26870
4836631,0.07,27014
4841196,0.07,27159
4845774,0.07,27303
4850361,0.07,27451
4854962,0.07,27601
4859573,0.07,27751
4864195,0.07,27901
4868826,0.07,28052
4873475,0.06,28200
4878133,0.06,28350
4882802,0.06,28499
4887483,0.06,28649
4892174,0.06,28800
4896877,0.06,28949
4901591,0.06,29097
4906314,0.06,29246
4912468,0.06,29441
4917222,0.06,29591
4921988,0.06,29745
4926767,0.05,29897
4931556,0.05,30054
4936356,0.05,30206
4941167,0.05,30360
4945990,0.05,30516
4950824,0.05,30670
4955667,0.05,30828
4960523,0.05,30982
4965388,0.05,31139
4970268,0.05,31292
4975159,0.05,31449
4980062,0.04,31607
4984974,0.04,31766
4989898,0.04,31928
4994833,0.04,32089
4999781,0.04,32250
5004741,0.04,32409
5009712,0.04,32568
5014694,0.04,32724
5019688,0.04,32885
5024690,0.04,33045
5029704,0.04,33200
5034731,0.03,33360
5041288,0.03,33568
5046344,0.03,33727
5051412,0.03,33891
5056492,0.03,34055
5061580,0.03,34217
5066680,0.03,34382
5071793,0.03,34546
5076916,0.03,34710
5082052,0.03,34879
5087199,0.02,35042
5092355,0.02,35207
5097523,0.02,35370
5102701,0.02,35534
5107891,0.02,35703
5113091,0.02,35871
5118304,0.02,36040
5123529,0.02,36211
5128763,0.02,36381
5134011,0.02,36549
5139270,0.01,36717
5144541,0.01,36886
5149822,0.01,37054
5155113,0.01,37221
5160418,0.01,37388
5166147,0.01,37568
5169992,0.01,37691
5172941,0.01,37786
5175899,0.01,37881
5184811,0.01,38168
5187754,0.01,38261
5190702,0.00,38356
5193670,0.00,38451
5196647,0.00,38545
5199626,0.00,38642
5202612,0.00,38740
5205608,0.00,38835
5208604,0.00,38933
5211607,0.00,39030
5214618,0.00,39126
5217633,0.00,39221
5220651,0.00,39317
5223679,0.00,39413
5226707,0.00,39512
5229744,0.00,39607
5232786,0.00,39705
5235835,0.00,39804
5238888,0.00,39903
