4,0,0
2982,0,0
6028,0,0
9082,0,0
12141,0,0
15203,0,0
18001,0,0
21074,0,0
24152,0,0
27236,0,0
30324,0,0
33419,0,0
36520,0,0
39629,0,2
42742,0,10
45858,0,23
48983,0,42
52112,0,65
55252,0,95
58394,0,128
61543,0,168
64697,0,213
67855,0,263
71024,0,318
74124,0,378
77304,0,443
80418,0,514
83607,0,589
86803,0,671
90006,0,755
93208,0,841
96419,0,928
99638,0,1018
102864,0,1110
106096,0,1202
109331,0,1297
112574,0,1393
115824,0,1490
119077,0,1588
122339,0,1686
125606,0,1785
128876,0,1884
132155,0,1983
135440,0,2082
138731,0,2186
143037,0,2318
146342,0,2423
149652,0,2525
152968,0,2630
156291,0,2737
266236,0,6248
269761,0,6360
273102,0,6467
276449,0,6573
279801,0,6679
283161,0,6790
286526,0,6897
289897,0,7005
293276,0,7114
296658,0,7222
300046,0,7331
303438,0,7441
306838,0,7549
310242,0,7660
313650,0,7770
317068,0,7876
320492,0,7987
323921,0,8095
327356,0,8204
330798,0,8315
334244,0,8424
337692,0,8538
341147,0,8648
344609,0,8761
348079,0,8876
351555,0,8988
355032,0,9101
358518,0,9214
362011,0,9324
366556,0,9468
370064,0,9581
373577,0,9694
377098,0,9805
380623,0,9917
384154,0,10030
387690,0,10140
391233,0,10252
394784,0,10363
398337,0,10477
401899,0,10590
405409,0,10703
408979,0,10818
412507,0,10931
416089,0,11047
419679,0,11162
423273,0,11276
426874,0,11392
430482,0,11508
434095,0,11626
437713,0,11742
441336,0,11859
444966,0,11975
448600,0,12090
452243,0,12208
455876,0,12321
459531,0,12440
463188,0,12556
466853,0,12674
470523,0,12795
474198,0,12914
477884,0,13035
482668,0,13189
486383,0,13308
490111,0,13427
493848,0,13547
497599,0,13667
501360,0,13788
505133,0,13907
508918,0,14029
512710,0,14148
516519,0,14267
520338,0,14387
524164,0,14509
528003,0,14631
531853,0,14753
535715,0,14878
539589,0,15003
543474,0,15128
547369,0,15253
551278,0,15377
555197,0,15504
559129,0,15630
563073,0,15758
567027,0,15884
570993,0,16013
574970,0,16139
578958,0,16266
582955,0,16394
586966,0,16522
590988,0,16652
595021,0,16780
599065,0,16912
603120,0,17046
608395,0,17217
618249,0,17534
621222,0,17630
624200,0,17724
627185,0,17820
630105,0,17912
633029,0,18006
635958,0,18099
638894,0,18190
641904,0,18286
644852,0,18379
647805,0,18471
650764,0,18566
653800,0,18662
656911,0,18761
659959,0,18858
663012,0,18957
666141,0,19058
669277,0,19160
672419,0,19260
675566,0,19361
678719,0,19462
681877,0,19564
685041,0,19665
688210,0,19766
691387,0,19869
694570,0,19973
697758,0,20075
700952,0,20179
704154,0,20281
707361,0,20384
710572,0,20486
714793,0,20618
718022,0,20721
721254,0,20827
724420,0,20930
727664,0,21033
730914,0,21141
734168,0,21245
737358,0,21348
740625,0,21456
743896,0,21559
747173,0,21665
750458,0,21769
753747,0,21875
757041,0,21980
760343,0,22086
763648,0,22191
766961,0,22296
770279,0,22398
773604,0,22504
776935,0,22608
780271,0,22714
783613,0,22821
786961,0,22929
790313,0,23037
793675,0,23145
797041,0,23254
800410,0,23362
803788,0,23469
807100,0,23575
810488,0,23683
813883,0,23793
817283,0,23903
821720,0,24045
825138,0,24156
828563,0,24266
831990,0,24375
835423,0,24486
838861,0,24594
842306,0,24705
845758,0,24816
849213,0,24925
852677,0,25040
856146,0,25152
859618,0,25263
863098,0,25377
866582,0,25489
870074,0,25601
873570,0,25713
877074,0,25828
880582,0,25939
884096,0,26053
887618,0,26165
891145,0,26275
894678,0,26387
898215,0,26497
901759,0,26608
905307,0,26721
908864,0,26834
912424,0,26948
915991,0,27063
919564,0,27178
923144,0,27294
926728,0,27409
930316,0,27525
934977,0,27673
938582,0,27789
942193,0,27905
945812,0,28020
949433,0,28138
953061,0,28255
956697,0,28372
960338,0,28487
963985,0,28605
967636,0,28719
971292,0,28839
974955,0,28956
978625,0,29073
982298,0,29194
985984,0,29312
989680,0,29432
993388,0,29552
997107,0,29673
1000835,0,29791
1004576,0,29912
1008331,0,30034
1012096,0,30155
1015874,0,30275
1019662,0,30394
1023460,0,30514
1027272,0,30635
1031095,0,30753
1034926,0,30874
